ID,drugName,condition,review,rating,date,usefulCount
40586,Zanaflex,Muscle Spasm,"""I have been taking Zanaflex for about a year now and it has been wonderful for me.  I have Ankylosing spondylitis and fibromyalgia.  I have a very hard time sleeping at night but Zanaflex helps me sleep and keeps down the muscle pain.""",10,2-Mar-09,74
31040,Miconazole,Vaginal Yeast Infection,"""Agree with the majority of reviews. Itching/burning is so much worse after immediate application. Side effects not accurately stated. Waste of money. Will never use again.""",1,31-Jan-17,6
218736,Opana ER,Pain,"""This medicine did nothing at all for my pain. Glad it works for some, but it didn&#039;t for me!""",2,1-Aug-09,12
51586,Aczone,Acne,"""Hi, I&#039;ve been using this product over 3years and I&#039;m completely satisfied. My skin in super dry and It&#039;s really really working for me. While I&#039;m using this, my face is clear. I&#039;ve tried everything but nothing worked except ACZONE!!! 
It&#039;s expensive but totally worth it, give it a try.""",10,8-Jun-16,6
67465,Provera,Abnormal Uterine Bleeding,"""I was having severe bleeding with large clots which lasted for 3 weeks. Finally saw the Doctor and he gave me 10mg for 10 days. This is day 9. I stopped bleeding 2 days ago. I love this medicine, really. I&#039;m hungry more often, but that&#039;s okay. Unsure what will happen when I stop taking it.""",10,5-Mar-11,111
229692,Lurasidone,Bipolar Disorde,"""I&#039;ve been taking Latuda 40mg once a day in the evening  for 1 month for BiPolar.  I had been on various meds throughout my life for depression started when I had postpartum with both my children.  I am 45 now and my children are 17/14. I was on was Lexapro for depressrion for quite sometime that seems to run its course with me. Oh was diagnosed with MS in 1992 so add that piece to the puzzel.As far as Latuda,  I have mixed feelings. It seems to help me with focus and cognitive deficiencies, which I could be MS related.  Depression is there but not as it was, but I still cry and at times stay in my head too long.  I seem to be more agitated with my children.  Ativan helps with Anxiety when needed. I will be seeing my psych tomorrow to discuss.""",7,27-Jun-13,36
164952,Phentermine / topiramate,Weight Loss,"""I have been on the Qysmia for 3 weeks now.  I wanted  to wait a few weeks  to give a review. I have a very slow metabolism so I  did not lose as much as some in the first two weeks  upon taking.  My weight started at 198.  I am down to 193. So I  have lost  5 lbs in 3 weeks.  But that  is with  out cardio.  My  appetite  is suppressed.  Dry mouth.  So drink a lot of water. Tingling almost numbness in my feet at times but it goes away shortly after. The  medication  if not covered  or with the free trial  is expensive.  So be prepared.  I guess it  is cheaper  than weight loss surgery.  But it&#039;s no magic pill neither.  Like any other pill  you must eat right and exercise. To lose the weight.  Well that&#039;s  my take anyway.""",8,25-Dec-15,38
122860,Linaclotide,"Constipation, Chronic","""I been on it for two months. Started with the 145mg worked right of. Then the body got used to it didn&#039;t go for 2 weeks. Now on 290mg. For 2 weeks. Alright at times. But give time too see how does. The only next step I can see is surgery. But gastrointestinal doctor says no surgery too fix. 30 years off constipation. What more can I take. Only 39. Now have other medical problem from straining do much over the years.""",6,25-Jan-14,49
230126,Diflucan,Vaginal Yeast Infection,"""So much better than the creams.""",10,1-Mar-09,55
133558,Ibrance,"Breast Cancer, Metastatic","""I was prompted to write this after reading some of the negative reviews. God how I wish this would work for everyone. I have only been on it for around 7 months but my first scan was promising (I have bone metastasis and there were no new spots and previous lesions appeared smaller). I go for my next scan in a few weeks. I&#039;m so fortunate in that I&#039;ve had no side effects. Your neutrophils will dip and yes, I&#039;m tired at times but what else is new. I know that some are experiencing terrible side effects but I wanted to chime in and say that not everyone experiences them. I do take spirulina pills and they seem to help get my neutrophils where they should be (above 1.0). If you are a candidate for ibrance, count yourself lucky and try it!""",9,23-Nov-16,48
82188,Liraglutide,"Diabetes, Type 2","""have only been on victorza for a few days.  I had bad nausea and migranes then it changed to no energy at all .  I sleep till noon one day and I have 2 young kids and a full time job.  Searching for a better answer""",5,28-Jan-16,18
37843,Reclipsen,Birth Control,"""Been on Reclipsen for a few months now. Pros- lighter periods, no stomach cramps, no acne, no babies. Cons- mood swings, TERRIBLE back pain during period, lower sex drive, no weight gain (if already active).""",6,24-May-16,3
224842,Bupropion,Depression,"""F/26, Wellbutrin SR 100mg twice a day &amp; I feel so much better. I&#039;ve tried many different SS/SNRIs over the past 12 years &amp; they all made me have extreme suicidal thoughts. I had kind of given up hope on finding something that worked for me, but then a new psychiatrist recommended trying Wellbutrin. The first week or so was rough, I had blurry vision, shakes, &amp; extreme light sensitivity. Those negative side effects went away after 3 weeks. I&#039;m 3 months in &amp; my mood has significantly increased, which is just amazing because my depression worsens significantly in the winter. I feel optimistic for the future, my sex drive is better, I have more energy &amp; am more focused (I have fibromyalgia as well so this is huge for me), and I&#039;ve quit smoking!""",10,2-Jan-17,14
32516,Lisinopril,High Blood Pressure,"""I&#039;m a 27 year old white male in good shape but have always had high blood pressure...I&#039;m guessing genetic. My blood pressure would run anywhere from 130-160 over 85-105. The doctor tried a diuretic which did nothing, and then a beta blocker which had horrible side effects. They finally tried 10mg of lisinopril and wow how great! It almost immediately brought my blood pressure to 118/80&#039;s. I actually cut my dose to 2.5 mg in the morning and 2.5 mg at lunch and my blood pressure stays perfect all day and night. I have had no side effects whatsoever and wouldn&#039;t even know I was taking any medication if it weren&#039;t for my lowered blood pressure. Highly recommend!""",10,9-Dec-11,55
44150,Ethinyl estradiol / norgestimate,Birth Control,"""I don&#039;t think I noticed this at first or even realized the pill was the cause, but this pill gave me terrible headaches for 3-4 days during my period.  I am hungry and moody before my period. The period is very light, which is a plus, but I can&#039;t stand the headaches.  It feels like I have a sinus infection and taking Advil non stop doesn&#039;t help.  It&#039;s not worth it.  I would LOVE to have cramps instead of headaches.""",3,3-Dec-11,2
32822,Empagliflozin,"Diabetes, Type 2","""I have been taking Jardiance for just over a year - I have NOT experienced any side effects whatsoever - MORE importantly this drug has reduced my blood sugar levels to an average of 5 and has maintained this level, quite incredible as nothing else has worked previously - I have named Jardiance as the &quot;diabetic wonder drug&quot; although my Doctor keeps reminding me there is no such thing as a wonder drug - I disagree this is MY wonder drug - thank you Jardiance you have changed my life completely astonishing result.""",10,6-Jan-17,47
